[2,2]
("port 1","TE",1,"port 1",1,"transmission")
1.903444177777777500e+14 6.268813343573287344e-01 8.678326980817075986e-01
1.902236408629441562e+14 6.265433115157744703e-01 -9.432119483198221632e-02
1.901030171211160625e+14 6.261934467781054003e-01 -1.054887877150737951e+00
1.899825462610899688e+14 6.259060005954570904e-01 -2.013733510385598446e+00
1.898622279924002188e+14 6.257189938912676164e-01 -2.970860229216090165e+00
1.897420620253164375e+14 6.255719158509568389e-01 2.356540011179209415e+00
1.896220480708412500e+14 6.253997307178492671e-01 1.402303244774017799e+00
1.895021858407079688e+14 6.251189187880452636e-01 4.493982858105320388e-01
1.893824750473783750e+14 6.247139663214017480e-01 -5.017167159364991358e-01
1.892629154040404062e+14 6.242274779126174566e-01 -1.451058488770520460e+00
1.891435066246056875e+14 6.237589286698390634e-01 -2.398613461409015546e+00
1.890242484237074375e+14 6.234492057006959520e-01 2.938634517707828575e+00
1.889051405166981562e+14 6.233343811727530825e-01 1.994330920913186311e+00
1.887861826196473438e+14 6.233558861361552239e-01 1.051195665468246609e+00
1.886673744493392188e+14 6.233920294688161112e-01 1.094081780823068922e-01
1.885487157232704375e+14 6.233188978913630773e-01 -8.313120116815985172e-01
1.884302061596480000e+14 6.230518947512403427e-01 -1.770446147535372106e+00
1.883118454773869375e+14 6.225760192245153313e-01 -2.708165559511817033e+00
1.881936333961079688e+14 6.219859008997330463e-01 2.639047651463068078e+00
1.880755696361355000e+14 6.213626263338326572e-01 1.704783345400489702e+00
1.879576539184952812e+14 6.207538183945756627e-01 7.720487384848945256e-01
1.878398859649122812e+14 6.201777936995225282e-01 -1.589691978222056712e-01
1.877222654978084062e+14 6.195943210076063634e-01 -1.088590277446997323e+00
1.876047922403003750e+14 6.189511210515759032e-01 -2.016702053348158774e+00
1.874874659161975938e+14 6.182799207647188267e-01 -2.943228160736339305e+00
1.873702862500000000e+14 6.175903931034696370e-01 2.414891389530238186e+00
("port 1","TE",1,"port 2",1,"transmission")
(101,3)
1.998616386666666562e+14 1.639842233950678657e-02 1.701203376472628648e+00
1.997284863424383750e+14 1.617401230039975865e-02 3.661909369341586618e-01
1.995955113182423438e+14 1.431072101385820819e-02 -9.319930108036730276e-01
1.994627132401862812e+14 1.119508916267635337e-02 -2.175359527016965444e+00
1.993300917553191562e+14 7.600454694480967069e-03 2.973994762016348936e+00
1.991976465116279062e+14 4.604639751687965125e-03 2.089879760144748744e+00
1.990653771580345312e+14 3.402877345783977305e-03 1.557642220101191244e+00
1.989332833443928125e+14 3.584278727286491651e-03 9.267511285411144106e-01
1.988013647214854062e+14 3.694574410699957498e-03 1.295890972865680335e-01
1.986696209410205625e+14 3.696654352903437982e-03 -6.391594387497723240e-01
1.985380516556291250e+14 3.995689984185452071e-03 -1.433162881675465794e+00
1.984066565188616562e+14 4.148794742561273674e-03 -2.376741177820845152e+00
1.982754351851851875e+14 3.248420100144721202e-03 2.859823907475558702e+00
1.981443873099801875e+14 8.499014318307659358e-04 2.200395967334844549e+00
1.980135125495376562e+14 3.512251511105312675e-03 -2.971238819492258099e+00
1.978828105610560938e+14 8.641523658680741807e-03 2.168834130284249984e+00
1.977522810026385312e+14 1.383738620758575601e-02 9.468293166280991047e-01
1.976219235332894062e+14 1.802273088879859791e-02 -2.946473947335679355e-01
1.974917378129117188e+14 2.033284836477498858e-02 -1.544059295565403778e+00
1.973617235023041250e+14 2.031837986044101457e-02 -2.797304978160860323e+00
1.972318802631579062e+14 1.803462928801787338e-02 2.229391745631226218e+00
1.971022077580539375e+14 1.398387490855066730e-02 9.663567876493220909e-01
1.969727056504599062e+14 8.954262760385089254e-03 -3.153721129564804326e-01
1.968433736047275000e+14 3.833369031019472680e-03 -1.684749912748699563e+00
1.967142112860892500e+14 1.102772807920914325e-03 1.191029579277162798e+00
1.965852183606557500e+14 4.216449341213050588e-03 -6.698961449954822234e-01
1.964563944954128438e+14 6.106474575175539765e-03 -2.001444151633323898e+00
1.963277393582187188e+14 6.525232248875694092e-03 2.978852132289724786e+00
1.961992526178010312e+14 5.615801993460086024e-03 1.657622439069513787e+00
1.960709339437540938e+14 3.705128878113287186e-03 2.402183795361139407e-01
1.959427830065359375e+14 1.708024826898480288e-03 -1.797764190770520409e+00
1.958147994774656875e+14 3.103852510597838142e-03 1.937519495824406857e+00
1.956869830287206250e+14 6.055587069347959962e-03 4.772965937894634303e-01
1.955593333333333438e+14 8.908860312340621465e-03 -7.528865927458098239e-01
1.954318500651890312e+14 1.143919845036723247e-02 -1.892020829055487852e+00
1.953045328990227812e+14 1.373250723281603351e-02 -2.974409979030237849e+00
1.951773815104166562e+14 1.598683916031138144e-02 2.254641515804204133e+00
1.950503955757970312e+14 1.823130129911820774e-02 1.197445624863877400e+00
1.949235747724317188e+14 2.012638403568514991e-02 1.122599651467705573e-01
1.947969187784275312e+14 2.103744913835023031e-02 -1.012810308601996612e+00
1.946704272727272812e+14 2.031652422478571682e-02 -2.184632564095923879e+00
1.945440999351070938e+14 1.760549506222644847e-02 2.865364658248781282e+00
1.944179364461737812e+14 1.312923542163003075e-02 1.518905735082834330e+00
1.942919364873622500e+14 8.372139331737497511e-03 -1.418949099910135347e-01
1.941660997409326250e+14 8.052902521260193666e-03 -2.303449217931673676e+00
1.940404258899676562e+14 1.291674562973114081e-02 2.240427055510851861e+00
1.939149146183699688e+14 1.789458067874823144e-02 8.440740559861589221e-01
1.937895656108597188e+14 2.078656539457600025e-02 -4.428287812452370020e-01
1.936643785529715625e+14 2.072713354077320574e-02 -1.682095602637613929e+00
1.935393531310523125e+14 1.755887896558087219e-02 -2.886234467208322219e+00
1.934144890322580625e+14 1.174105837933890617e-02 2.250124954632194640e+00
1.932897859445518750e+14 4.478819842753293569e-03 1.401159235115847501e+00
1.931652435567010312e+14 5.115619861500321670e-03 2.298614661688062721e+00
1.930408615582743125e+14 1.241029919427923470e-02 1.406623823333737588e+00
1.929166396396396250e+14 1.822409789949761341e-02 3.019238250387602518e-01
1.927925774919614062e+14 2.158748231157741823e-02 -8.207626511246519652e-01
1.926686748071979375e+14 2.224418022421565874e-02 -1.926117342835042656e+00
1.925449312780989062e+14 2.052194265126513692e-02 -2.992155147301888807e+00
1.924213465982028125e+14 1.726107858886762395e-02 2.290567694753890660e+00
1.922979204618345000e+14 1.361911382454993567e-02 1.386407781833368658e+00
1.921746525641025625e+14 1.063479144351416918e-02 5.897870689438848846e-01
1.920515426008968750e+14 8.500641456571594520e-03 -1.466167791397638698e-01
1.919285902688860312e+14 6.432508339043393163e-03 -8.510152500709947665e-01
1.918057952655150000e+14 4.143664033591771753e-03 -1.278820520396844351e+00
1.916831572890025625e+14 4.960302240547073346e-03 -1.168799629952492092e+00
1.915606760383386562e+14 9.868779507785994942e-03 -1.757003559621879152e+00
1.914383512132822500e+14 1.566946148359779287e-02 -2.699411110196190844e+00
1.913161825143586250e+14 2.087237823403430628e-02 2.534129717961375761e+00
1.911941696428571250e+14 2.448750012026939746e-02 1.438565449133351493e+00
1.910723123008285625e+14 2.583467955928555118e-02 3.185899813337126907e-01
1.909506101910827812e+14 2.459257875577808977e-02 -8.145472578358952109e-01
1.908290630171864688e+14 2.084077835588309807e-02 -1.952341772736159164e+00
1.907076704834605625e+14 1.505262518658002230e-02 -3.081432481380182775e+00
1.905864322949777500e+14 8.070182208154657102e-03 2.134981332687171829e+00
1.904653481575603438e+14 1.888214172739645976e-03 2.015129955652304350e+00
1.903444177777777500e+14 6.289318784174869476e-03 2.378751132402542101e+00
1.902236408629441562e+14 1.100418303584163766e-02 1.293765792608588150e+00
1.901030171211160625e+14 1.350078901325048319e-02 8.423130784136995119e-02
1.899825462610899688e+14 1.364393468042799686e-02 -1.208584275447380341e+00
1.898622279924002188e+14 1.214205573805011637e-02 -2.631801299629320745e+00
1.897420620253164375e+14 1.091232835735712892e-02 2.025646275420289744e+00
1.896220480708412500e+14 1.231364327507360537e-02 3.308111457237752906e-01
1.895021858407079688e+14 1.591689124623490645e-02 -1.172155219485671029e+00
1.893824750473783750e+14 1.951412435491265210e-02 -2.495394088449402581e+00
1.892629154040404062e+14 2.161708609311857252e-02 2.566212856568797829e+00
1.891435066246056875e+14 2.162281276695646876e-02 1.406779289284391998e+00
1.890242484237074375e+14 1.961958009022486682e-02 2.946544389861193158e-01
1.889051405166981562e+14 1.621449700409961434e-02 -7.718673750586726445e-01
1.887861826196473438e+14 1.230049668075660144e-02 -1.790151745556431750e+00
1.886673744493392188e+14 8.749655048092087883e-03 -2.769465084711456804e+00
1.885487157232704375e+14 6.065075278032317288e-03 2.500658279296109399e+00
1.884302061596480000e+14 4.410642868256518107e-03 1.248327383611154584e+00
1.883118454773869375e+14 4.597687559534218045e-03 -3.554331899396281358e-01
1.881936333961079688e+14 7.119316159192253662e-03 -1.816333835745953973e+00
1.880755696361355000e+14 1.067941242940250238e-02 -3.052183814153796693e+00
1.879576539184952812e+14 1.401601877075936073e-02 2.078631513694487509e+00
1.878398859649122812e+14 1.614371853733043150e-02 9.540349040234834543e-01
1.877222654978084062e+14 1.634130248386018308e-02 -1.611626930191958906e-01
1.876047922403003750e+14 1.425130800548715659e-02 -1.271679059471404916e+00
1.874874659161975938e+14 9.942996036882416344e-03 -2.373019916689849129e+00
1.873702862500000000e+14 3.910255662102358684e-03 2.875982437447786033e+00
("port 2","TE",1,"port 2",1,"transmission")
(101,3)
1.998616386666666562e+14 5.475804440679028079e-02 -1.627813586721281069e+00
1.997284863424383750e+14 6.425291082458900460e-02 -2.781494692383347456e+00
1.995955113182423438e+14 5.808588464921419364e-02 2.370170340036882983e+00
1.994627132401862812e+14 3.271876149480597989e-02 1.310156444105073259e+00
1.993300917553191562e+14 4.510803826754271675e-03 1.740289885977933215e+00
1.991976465116279062e+14 2.300831683436640671e-02 1.927258232708897401e+00
1.990653771580345312e+14 2.484923128043352997e-02 9.132323042420461556e-01
1.989332833443928125e+14 1.338924665019598781e-02 6.961414218443964796e-02
1.988013647214854062e+14 1.123619984263795647e-02 1.180568265281578284e-03
1.986696209410205625e+14 2.398920028807976015e-02 -1.138311836636219265e+00
1.985380516556291250e+14 4.430698850823496654e-02 -2.543414060198791571e+00
1.984066565188616562e+14 6.505286876123905770e-02 2.449352091934096531e+00
1.982754351851851875e+14 7.540631522222947247e-02 1.245447982383679930e+00
1.981443873099801875e+14 7.298670543293198087e-02 1.130981705511809043e-01
1.980135125495376562e+14 6.548107867626033751e-02 -9.139331795146551363e-01
1.978828105610560938e+14 6.423120053080608183e-02 -1.832881871586643285e+00
1.977522810026385312e+14 7.300328579845727361e-02 -2.777042289890314652e+00
1.976219235332894062e+14 8.313732582556793149e-02 2.455774263271269131e+00
1.974917378129117188e+14 8.393703920741411861e-02 1.333800673773745782e+00
1.973617235023041250e+14 7.133603809650566896e-02 1.895150494009356090e-01
1.972318802631579062e+14 4.922067706089544581e-02 -9.104815154980259173e-01
1.971022077580539375e+14 2.699712827888986477e-02 -1.778905621545820992e+00
1.969727056504599062e+14 1.828233085649122458e-02 -2.137700433826536184e+00
1.968433736047275000e+14 1.961371356518115672e-02 -2.835866779537206117e+00
1.967142112860892500e+14 1.340651514197534894e-02 2.263721478281969013e+00
1.965852183606557500e+14 4.519539927486429173e-03 -7.621004188553923697e-01
1.964563944954128438e+14 1.961321042187092606e-02 -2.900490712300409335e+00
1.963277393582187188e+14 3.236038718216773663e-02 1.906492742684884778e+00
1.961992526178010312e+14 4.148728100614064440e-02 4.309514885042944332e-01
1.960709339437540938e+14 4.803860848633898645e-02 -9.557064745764960456e-01
1.959427830065359375e+14 4.814730927907631686e-02 -2.144100815212786060e+00
1.958147994774656875e+14 4.174348772938075297e-02 -3.022865542811834505e+00
1.956869830287206250e+14 4.328020573505868968e-02 2.706588156573792592e+00
1.955593333333333438e+14 6.029975107632939285e-02 1.968562365600284192e+00
1.954318500651890312e+14 7.823384633105780195e-02 9.621223891237850045e-01
1.953045328990227812e+14 8.704791861356071803e-02 -1.316454489434939201e-01
1.951773815104166562e+14 8.353357786098054849e-02 -1.188884795900886804e+00
1.950503955757970312e+14 7.053608542611992938e-02 -2.092257765130062896e+00
1.949235747724317188e+14 6.072961138574339834e-02 -2.748448214433433012e+00
1.947969187784275312e+14 6.529162507039727725e-02 2.909462357292372570e+00
1.946704272727272812e+14 7.180550732886960275e-02 2.058567462006062776e+00
1.945440999351070938e+14 6.650796854952580051e-02 1.048690763518833391e+00
1.944179364461737812e+14 4.886642999427604633e-02 -8.519700042754957403e-03
1.942919364873622500e+14 2.637102745446590069e-02 -8.961737279630093145e-01
1.941660997409326250e+14 1.739907928194142986e-02 -9.125130721857317440e-01
1.940404258899676562e+14 3.105408541261563821e-02 -1.421252747603013677e+00
1.939149146183699688e+14 3.866917669752653608e-02 -2.412407919882623819e+00
1.937895656108597188e+14 3.134575748962575154e-02 2.848045318966870187e+00
1.936643785529715625e+14 1.261632594749795971e-02 2.159718180126902087e+00
1.935393531310523125e+14 1.582679153392935190e-02 2.958004457268883503e+00
1.934144890322580625e+14 3.030157798629294283e-02 2.022164483129366364e+00
1.932897859445518750e+14 3.387877042449280451e-02 7.445125578757197937e-01
1.931652435567010312e+14 3.244214307398842617e-02 -7.374745931807941135e-01
1.930408615582743125e+14 3.300561564109349977e-02 -2.190903198767133908e+00
1.929166396396396250e+14 3.165067575549451034e-02 2.949928312666548536e+00
1.927925774919614062e+14 2.860311554261386197e-02 2.250576114254926541e+00
1.926686748071979375e+14 3.607453227324192158e-02 1.742270637756913931e+00
1.925449312780989062e+14 5.090238013737571204e-02 9.252065204564750012e-01
1.924213465982028125e+14 6.055271918757976907e-02 -8.166180508152011408e-02
1.922979204618345000e+14 5.956672906074558793e-02 -1.127414407824190778e+00
1.921746525641025625e+14 4.870741996519631356e-02 -2.085783965744556934e+00
1.920515426008968750e+14 3.608606234102998411e-02 -2.746789093252983704e+00
1.919285902688860312e+14 3.803275159506491754e-02 3.136497031276405778e+00
1.918057952655150000e+14 5.068596132224919421e-02 2.411215184706283932e+00
1.916831572890025625e+14 5.674835104001586805e-02 1.438963314145619954e+00
1.915606760383386562e+14 5.030360072931164273e-02 3.753218938696991080e-01
1.914383512132822500e+14 3.455741134132039871e-02 -6.969950285162849202e-01
1.913161825143586250e+14 1.776241264978731596e-02 -1.561102120313485830e+00
1.911941696428571250e+14 1.430667587804615969e-02 -1.733376962615947203e+00
1.910723123008285625e+14 2.576591475086420155e-02 -2.525892445424565924e+00
1.909506101910827812e+14 3.719287711734416135e-02 2.604671275540847653e+00
1.908290630171864688e+14 4.158829190293763384e-02 1.416986010668816798e+00
1.907076704834605625e+14 3.488799097932045179e-02 2.318659246881514535e-01
1.905864322949777500e+14 1.875548115588904219e-02 -9.910734634890864259e-01
1.904653481575603438e+14 2.020645041084323176e-03 2.717704710203198815e+00
1.903444177777777500e+14 1.288557783041534288e-02 -8.511748766869366156e-02
1.902236408629441562e+14 1.840705086050281603e-02 -1.599603281392388832e+00
1.901030171211160625e+14 2.203053377842499258e-02 3.108319291680541774e+00
1.899825462610899688e+14 2.422007341025321850e-02 1.727118597906132980e+00
1.898622279924002188e+14 1.786237220157879668e-02 6.377801924265612543e-01
1.897420620253164375e+14 6.255022220620277962e-03 9.595191960029194611e-01
1.896220480708412500e+14 2.463905371252371468e-02 1.053388214812817081e+00
1.895021858407079688e+14 4.064739503924039848e-02 1.620152877458040097e-01
1.893824750473783750e+14 4.274512896771282683e-02 -7.725998155664339784e-01
1.892629154040404062e+14 3.174188986556922970e-02 -1.664773088423993075e+00
1.891435066246056875e+14 1.720301810036797135e-02 -2.382086749243009560e+00
1.890242484237074375e+14 1.105977300975745717e-02 -2.851109567964073666e+00
1.889051405166981562e+14 1.381889829253173628e-02 2.354320624226212466e+00
1.887861826196473438e+14 2.250473559998165257e-02 1.018098023406593278e+00
1.886673744493392188e+14 3.004332743322291402e-02 -1.734597033524554743e-01
1.885487157232704375e+14 2.813222830628205398e-02 -1.355248491903954022e+00
1.884302061596480000e+14 1.822354538749708375e-02 -2.807598630170672127e+00
1.883118454773869375e+14 1.606492164041560186e-02 1.489034090580914960e+00
1.881936333961079688e+14 1.985985665800821601e-02 1.144343129451829560e-01
1.880755696361355000e+14 1.448314601250097478e-02 -6.239550241521588658e-01
1.879576539184952812e+14 1.336674032790780356e-02 -2.862116155403833795e-01
1.878398859649122812e+14 2.558215323917572767e-02 -7.245168465266587088e-01
1.877222654978084062e+14 2.800033651392654088e-02 -1.650538836734164017e+00
1.876047922403003750e+14 1.718672501885601736e-02 -2.996839510794044426e+00
1.874874659161975938e+14 1.795835809426622395e-02 9.363382584726658298e-01
1.873702862500000000e+14 3.289828977406666910e-02 -4.326152019561290141e-01
("port 3","TE",1,"port 2",1,"transmission")
(101,3)
1.998616386666666562e+14 6.607918627215590979e-01 7.949074838968513967e-01
1.997284863424383750e+14 6.602106687793563022e-01 -2.610349598221834988e-01
1.995955113182423438e+14 6.597528030042218994e-01 -1.314921509644456643e+00
1.994627132401862812e+14 6.595473363532987632e-01 -2.367392651942974435e+00
1.993300917553191562e+14 6.595622460169850987e-01 2.864657826564472209e+00
1.991976465116279062e+14 6.596209090452902490e-01 1.814740042232616757e+00
1.990653771580345312e+14 6.595438681376624146e-01 7.659466990515005902e-01
1.989332833443928125e+14 6.592588345238493686e-01 -2.813589994099776059e-01
1.988013647214854062e+14 6.587944083579082566e-01 -1.327089782714838462e+00
1.986696209410205625e+14 6.582871463450625793e-01 -2.371114818107778355e+00
1.985380516556291250e+14 6.578235110531811536e-01 2.869788780927540195e+00
1.984066565188616562e+14 6.574519211040716904e-01 1.828964346502834459e+00
1.982754351851851875e+14 6.571095246054111660e-01 7.896760385514953740e-01
1.981443873099801875e+14 6.567275090985125185e-01 -2.482230347266350112e-01
1.980135125495376562e+14 6.562602207916414798e-01 -1.284632016729739368e+00
1.978828105610560938e+14 6.557291466462847884e-01 -2.319250200314936006e+00
1.977522810026385312e+14 6.552268351760616172e-01 2.930879431210338115e+00
1.976219235332894062e+14 6.548689588326087607e-01 1.899846565006523491e+00
1.974917378129117188e+14 6.547796830422198955e-01 8.702520656532786170e-01
1.973617235023041250e+14 6.549751992505405962e-01 -1.579746670536547881e-01
1.972318802631579062e+14 6.554116069635191888e-01 -1.184931028063523240e+00
1.971022077580539375e+14 6.559322357045540564e-01 -2.210878525440152398e+00
1.969727056504599062e+14 6.563680429056156784e-01 3.047368838560642779e+00
1.968433736047275000e+14 6.566049263269643221e-01 2.023635693313356576e+00
1.967142112860892500e+14 6.566055877051449885e-01 1.001488650293453686e+00
1.965852183606557500e+14 6.564648152661195502e-01 -1.914729514364434115e-02
1.964563944954128438e+14 6.563324795945094658e-01 -1.037938998762297560e+00
1.963277393582187188e+14 6.563062192047873777e-01 -2.055304596941916362e+00
1.961992526178010312e+14 6.564135307855590851e-01 -3.071126749156840585e+00
1.960709339437540938e+14 6.565614637723675706e-01 2.197336546244150313e+00
1.959427830065359375e+14 6.566228747525596487e-01 1.184001921899886067e+00
1.958147994774656875e+14 6.564959221556181390e-01 1.720924062263371745e-01
1.956869830287206250e+14 6.561954700707773869e-01 -8.383113774702138921e-01
1.955593333333333438e+14 6.558277119484234863e-01 -1.846787973039053732e+00
1.954318500651890312e+14 6.555509234199907720e-01 -2.853573865736881210e+00
1.953045328990227812e+14 6.554912955930924934e-01 2.424537769262885778e+00
1.951773815104166562e+14 6.556768988003499610e-01 1.420923052478769932e+00
1.950503955757970312e+14 6.560475048392391262e-01 4.187537865877268284e-01
1.949235747724317188e+14 6.564921750624805874e-01 -5.824724932299180091e-01
1.947969187784275312e+14 6.569323077997845095e-01 -1.582215828241967159e+00
1.946704272727272812e+14 6.573383869282577452e-01 -2.580528223026306467e+00
1.945440999351070938e+14 6.577770134201538221e-01 2.705723003760938550e+00
1.944179364461737812e+14 6.583338770982110066e-01 1.710274035264973236e+00
1.942919364873622500e+14 6.590163627328343710e-01 7.161648791847482487e-01
1.941660997409326250e+14 6.597831373096156860e-01 -2.768619750289185166e-01
1.940404258899676562e+14 6.605086648986956410e-01 -1.268577164291371684e+00
1.939149146183699688e+14 6.610997492188271929e-01 -2.259190629773153880e+00
1.937895656108597188e+14 6.615083274677792113e-01 3.034782448270043620e+00
1.936643785529715625e+14 6.618352118707516718e-01 2.047149925116011016e+00
1.935393531310523125e+14 6.621893315846874017e-01 1.061209122065723820e+00
1.934144890322580625e+14 6.626806462647732987e-01 7.678615627480163408e-02
1.932897859445518750e+14 6.633017225311214071e-01 -9.064425840816116020e-01
1.931652435567010312e+14 6.639329511271556683e-01 -1.888452811448720237e+00
1.930408615582743125e+14 6.644199672218700226e-01 -2.869369829014326800e+00
1.929166396396396250e+14 6.646936157044841531e-01 2.434404082320485774e+00
1.927925774919614062e+14 6.647722188036107038e-01 1.456588042638352398e+00
1.926686748071979375e+14 6.648472457626963816e-01 4.806968101095719925e-01
1.925449312780989062e+14 6.651239234391528310e-01 -4.935174193100352880e-01
1.924213465982028125e+14 6.656924566451027925e-01 -1.466231542087351070e+00
1.922979204618345000e+14 6.665075815086223265e-01 -2.437771487991696073e+00
1.921746525641025625e+14 6.673988815166741473e-01 2.874991654228138849e+00
1.920515426008968750e+14 6.682231890049433742e-01 1.905604530233996785e+00
1.919285902688860312e+14 6.688915938216665191e-01 9.374548808803867539e-01
1.918057952655150000e+14 6.694511353890221228e-01 -2.911439841247108820e-02
1.916831572890025625e+14 6.700196063376224753e-01 -9.942104649389017501e-01
1.915606760383386562e+14 6.706835070962087197e-01 -1.957767898110921889e+00
1.914383512132822500e+14 6.714358592076231647e-01 -2.920104879158925471e+00
1.913161825143586250e+14 6.722035264544682365e-01 2.401930411669987553e+00
1.911941696428571250e+14 6.729077907737512909e-01 1.442137620644379892e+00
1.910723123008285625e+14 6.735342297803934564e-01 4.835361053235061601e-01
1.909506101910827812e+14 6.741474880960793836e-01 -4.734746960044540764e-01
1.908290630171864688e+14 6.748601424856296438e-01 -1.428955615914294208e+00
1.907076704834605625e+14 6.757016552911423446e-01 -2.383355874604886626e+00
1.905864322949777500e+14 6.766155592050976386e-01 2.946681747067836366e+00
1.904653481575603438e+14 6.774760109129175367e-01 1.994463673196155362e+00
1.903444177777777500e+14 6.782020472273833089e-01 1.043544907904398356e+00
1.902236408629441562e+14 6.787571662060454258e-01 9.410546042040630887e-02
1.901030171211160625e+14 6.792262900386993874e-01 -8.540130929891718292e-01
1.899825462610899688e+14 6.797183608046115655e-01 -1.800610681306173300e+00
1.898622279924002188e+14 6.803122908363168353e-01 -2.745741510726935619e+00
1.897420620253164375e+14 6.809910811847487144e-01 2.593445823953952178e+00
1.896220480708412500e+14 6.816572768960068585e-01 1.650781512418141750e+00
1.895021858407079688e+14 6.822639454389266556e-01 7.092311347957982459e-01
1.893824750473783750e+14 6.828206184328209361e-01 -2.307610738961211605e-01
1.892629154040404062e+14 6.833971525870570218e-01 -1.169276718323550401e+00
1.891435066246056875e+14 6.840889861812595729e-01 -2.106394540860252906e+00
1.890242484237074375e+14 6.849558729641502808e-01 -3.042296379859274591e+00
1.889051405166981562e+14 6.859630000380764203e-01 2.306241249335767129e+00
1.887861826196473438e+14 6.870154627194414720e-01 1.372542985397480875e+00
1.886673744493392188e+14 6.879892772215407959e-01 4.401311350756370033e-01
1.885487157232704375e+14 6.888886372070783803e-01 -4.911941246815960671e-01
1.884302061596480000e+14 6.897339031116943575e-01 -1.420986894146590851e+00
1.883118454773869375e+14 6.905534030849387328e-01 -2.349585665590671280e+00
1.881936333961079688e+14 6.914056022381194211e-01 3.006363908057063661e+00
1.880755696361355000e+14 6.922535519578399965e-01 2.080374061457517687e+00
1.879576539184952812e+14 6.930522455499955603e-01 1.155556848785331159e+00
1.878398859649122812e+14 6.938089042765044345e-01 2.322523216668342383e-01
1.877222654978084062e+14 6.945290692382153352e-01 -6.897233280726383642e-01
1.876047922403003750e+14 6.953132074650018035e-01 -1.610231084099265741e+00
1.874874659161975938e+14 6.962219870250913045e-01 -2.529373913519870065e+00
1.873702862500000000e+14 6.972649524190505099e-01 2.835769942366582974e+00
("port 4","TE",1,"port 2",1,"transmission")
(101,3)
1.998616386666666562e+14 7.231420643566772721e-01 8.323637096117654233e-01
1.997284863424383750e+14 7.236013014555938705e-01 -2.249122613285473304e-01
1.995955113182423438e+14 7.241372066628072313e-01 -1.280486652859711416e+00
1.994627132401862812e+14 7.247304605848708947e-01 -2.334846038603986429e+00
1.993300917553191562e+14 7.253278805303416954e-01 2.895377542558067674e+00
1.991976465116279062e+14 7.258604376502796329e-01 1.843857389807558533e+00
1.990653771580345312e+14 7.262791194000647321e-01 7.936458179896214160e-01
1.989332833443928125e+14 7.265461202859846424e-01 -2.550675931402598962e-01
1.988013647214854062e+14 7.266016542421601665e-01 -1.302318342393076867e+00
1.986696209410205625e+14 7.264638311830420303e-01 -2.347913184640785911e+00
1.985380516556291250e+14 7.261914681017950235e-01 2.891586666926210913e+00
1.984066565188616562e+14 7.259587128831418434e-01 1.849719322557016765e+00
1.982754351851851875e+14 7.259056566906145758e-01 8.097401728892620332e-01
1.981443873099801875e+14 7.261032627464120148e-01 -2.287411110622970256e-01
1.980135125495376562e+14 7.264684792124824764e-01 -1.265960337340450881e+00
1.978828105610560938e+14 7.268190872308327721e-01 -2.301824694089919188e+00
1.977522810026385312e+14 7.270062908894940890e-01 2.946677905492222749e+00
1.976219235332894062e+14 7.270168118222682940e-01 1.913912534005629995e+00
1.974917378129117188e+14 7.270303037683619740e-01 8.827920566387374990e-01
1.973617235023041250e+14 7.272465047579665942e-01 -1.465912871677074181e-01
1.972318802631579062e+14 7.278087042710039700e-01 -1.174404731228458676e+00
1.971022077580539375e+14 7.286294155275706563e-01 -2.201129348882596926e+00
1.969727056504599062e+14 7.294647213325493595e-01 3.056209377833222884e+00
1.968433736047275000e+14 7.300485022332561247e-01 2.031356114952565406e+00
1.967142112860892500e+14 7.302126024328036147e-01 1.007957316889609212e+00
1.965852183606557500e+14 7.300188965136187313e-01 -1.389464710745082730e-02
1.964563944954128438e+14 7.296820415914400115e-01 -1.033716388708046940e+00
1.963277393582187188e+14 7.294154869684496001e-01 -2.051863856293485000e+00
1.961992526178010312e+14 7.293468788078145693e-01 -3.068263327026575560e+00
1.960709339437540938e+14 7.294257971458966150e-01 2.199718353978337593e+00
1.959427830065359375e+14 7.295054921539451120e-01 1.185876033292645459e+00
1.958147994774656875e+14 7.294196348898935867e-01 1.733411281379155511e-01
1.956869830287206250e+14 7.291053206265085684e-01 -8.378394875225130267e-01
1.955593333333333438e+14 7.286027175913457610e-01 -1.847209138359998004e+00
1.954318500651890312e+14 7.280396883157860266e-01 -2.854919578957498150e+00
1.953045328990227812e+14 7.275576817568176757e-01 2.422352454024785384e+00
1.951773815104166562e+14 7.272471972359390024e-01 1.418070089811823031e+00
1.950503955757970312e+14 7.271336598022951625e-01 4.154200256439783412e-01
1.949235747724317188e+14 7.271759288871204596e-01 -5.861819504863231556e-01
1.947969187784275312e+14 7.273104942566679387e-01 -1.586338802040113904e+00
1.946704272727272812e+14 7.274518769053224254e-01 -2.585233310431348297e+00
1.945440999351070938e+14 7.275646967312890956e-01 2.700219056727672484e+00
1.944179364461737812e+14 7.276387126305230435e-01 1.703824171088927919e+00
1.942919364873622500e+14 7.276399504699964105e-01 7.087776658648015093e-01
1.941660997409326250e+14 7.275674306326495033e-01 -2.850257250490565997e-01
1.940404258899676562e+14 7.273907441923997963e-01 -1.277289642085675192e+00
1.939149146183699688e+14 7.271108645366204382e-01 -2.268275855429287002e+00
1.937895656108597188e+14 7.267141474575932181e-01 3.025364611415474414e+00
1.936643785529715625e+14 7.262713481542261151e-01 2.037329801182684808e+00
1.935393531310523125e+14 7.258154111898139638e-01 1.050889803481489970e+00
